query_path,query_image,query_label,rank,base_path,base_image,base_label,similarity,is_relevant
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-F2G6H9J4K1L7M8.png,nm-F2G6H9J4K1L7M8.png,nm,0.8572471141815186,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-vfm0vz6zn0.jpg,nm-vfm0vz6zn0.jpg,nm,0.8545674085617065,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-lad759.jpg,nm-lad759.jpg,nm,0.8541138768196106,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-202505072112004.jpg,nm-202505072112004.jpg,nm,0.8541138768196106,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-913ykcu6ja84v.jpg,nm-913ykcu6ja84v.jpg,nm,0.8533151149749756,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-20250506103101.jpg,nm-20250506103101.jpg,nm,0.8522999882698059,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-4E9HbdRRi0L6kG.jpg,nm-4E9HbdRRi0L6kG.jpg,nm,0.848886251449585,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-ayefrg231s5ebn.jpg,nm-ayefrg231s5ebn.jpg,nm,0.8471660017967224,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-w6PnHBqWFaiWBL.jpg,nm-w6PnHBqWFaiWBL.jpg,nm,0.8455164432525635,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-hiq3u89i648w43cw4e5wr6.png,nm-hiq3u89i648w43cw4e5wr6.png,nm,0.8440934419631958,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-hx17z5dh9zx5m1.jpg,nm-hx17z5dh9zx5m1.jpg,nm,0.8440934419631958,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-bytrm28896.jpg,nm-bytrm28896.jpg,nm,0.8432137966156006,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-99c58f09c26437b9647b5065151fd22.jpg,nm-99c58f09c26437b9647b5065151fd22.jpg,nm,0.8424261808395386,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-96dec218-8aa4-4051-9857-5b3ec80656aa.png,nm-96dec218-8aa4-4051-9857-5b3ec80656aa.png,nm,0.8420474529266357,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-hfk34bh3dj.jpg,nm-hfk34bh3dj.jpg,nm,0.8418020009994507,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-10m260jh860.jpg,nm-10m260jh860.jpg,nm,0.8418020009994507,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-kcofxd01172262.jpg,nm-kcofxd01172262.jpg,nm,0.8418020009994507,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-asdaddds.jpg,nm-asdaddds.jpg,nm,0.8418020009994507,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-hssbew234654.png,nm-hssbew234654.png,nm,0.8389371037483215,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-dgf43g0b.jpg,nm-dgf43g0b.jpg,nm,0.8389014005661011,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-2gvfjc.jpg,yk-2gvfjc.jpg,yk,0.8381349444389343,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-QOOqCFgEURbP6y.jpg,sjz-QOOqCFgEURbP6y.jpg,sjz,0.8361581563949585,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-sfhua91jic.png,nm-sfhua91jic.png,nm,0.8349850177764893,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-vpentx73386185.png,nm-vpentx73386185.png,nm,0.8349077701568604,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-1746580766243.jpg,nm-1746580766243.jpg,nm,0.831741213798523,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-R8S5T3U7V2W9X1.png,nm-R8S5T3U7V2W9X1.png,nm,0.8300005197525024,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-93Ms1UnLP2B2VNW.jpg,nm-93Ms1UnLP2B2VNW.jpg,nm,0.8291451930999756,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-opop1ei3.png,nm-opop1ei3.png,nm,0.8287691473960876,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-uacghfiu9387849fhau.jpg,nm-uacghfiu9387849fhau.jpg,nm,0.8280898928642273,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-nkvf98u43.jpg,sjz-nkvf98u43.jpg,sjz,0.8271105885505676,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,40,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-wef34t5tC.jpg,nm-wef34t5tC.jpg,nm,0.8264316320419312,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,41,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-dhqi7tdh21hgjd.jpg,sjz-dhqi7tdh21hgjd.jpg,sjz,0.8259245157241821,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,42,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp653843894.png,sjz-clp653843894.png,sjz,0.8241183757781982,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,43,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-1437wdxa12.jpg,nm-1437wdxa12.jpg,nm,0.8238673210144043,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-klhghgsakdg8r7.jpg,fhy-klhghgsakdg8r7.jpg,fhy,0.8238442540168762,0
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-3e627fvcwa.jpg,nm-3e627fvcwa.jpg,nm,0.8228620290756226,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-822c2b20af.jpg,nm-822c2b20af.jpg,nm,0.8222699165344238,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-ea3933170b68b9047fc436ef33ad46a.jpg,nm-ea3933170b68b9047fc436ef33ad46a.jpg,nm,0.8220270276069641,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-sfgrvbdfbd.jpg,nm-sfgrvbdfbd.jpg,nm,0.8215686082839966,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-r5t4y3u2i1o0p9n8.jpg,nm-r5t4y3u2i1o0p9n8.jpg,nm,0.8211105465888977,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-clp53482364925.png,nm-clp53482364925.png,nm,0.8189904689788818,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-idiiw8922f.jpg,nm-idiiw8922f.jpg,nm,0.8187651038169861,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-FeNtZ1tUQV32g2r.jpg,nm-FeNtZ1tUQV32g2r.jpg,nm,0.8186825513839722,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-wint662.png,nm-wint662.png,nm,0.8185084462165833,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-9ea8f7d98c6e1f.jpg,nm-9ea8f7d98c6e1f.jpg,nm,0.8182401061058044,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,55,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-1c2d3e4f5g6h.jpg,nm-1c2d3e4f5g6h.jpg,nm,0.81790691614151,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,56,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-djqop10930n1.jpg,nm-djqop10930n1.jpg,nm,0.8178853988647461,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,57,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-103br8f0peh9g.jpeg,nm-103br8f0peh9g.jpeg,nm,0.8178853988647461,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-95c64819985d24d7ff70dedc3e1d6efe.jpeg,nm-95c64819985d24d7ff70dedc3e1d6efe.jpeg,nm,0.8178853988647461,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-wjdnv729d5e8d5v8w2318f.png,nm-wjdnv729d5e8d5v8w2318f.png,nm,0.8168054223060608,1
D:\BJTU_CV_Exp2\dataset\query\nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm-3617a693-2630-4559-85a9-40ba5fe22814.png,nm,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-hfhjbdfhjv.jpg,nm-hfhjbdfhjv.jpg,nm,0.8168054223060608,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-bytrm28896.jpg,nm-bytrm28896.jpg,nm,0.8616958260536194,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-irjvj6g2e8m146.jpg,nm-irjvj6g2e8m146.jpg,nm,0.8520903587341309,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-FeNtZ1tUQV32g2r.jpg,nm-FeNtZ1tUQV32g2r.jpg,nm,0.8425595760345459,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,4,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-f3b6efed59a558e19e18d530e22348b.jpg,nm-f3b6efed59a558e19e18d530e22348b.jpg,nm,0.8415915966033936,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-uacghfiu9387849fhau.jpg,nm-uacghfiu9387849fhau.jpg,nm,0.8410959243774414,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-chifbeewk3424.jpg,nm-chifbeewk3424.jpg,nm,0.8407899141311646,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-87ylgfthrserthd.png,nm-87ylgfthrserthd.png,nm,0.8374307155609131,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\kx-bbd0ebfkebvvo.jpg,kx-bbd0ebfkebvvo.jpg,kx,0.83538818359375,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-6h7i8j9k0l1m.jpg,nm-6h7i8j9k0l1m.jpg,nm,0.8346744775772095,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-xgfafd54612132.jpg,nm-xgfafd54612132.jpg,nm,0.8317468166351318,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-clp653843894.png,sjz-clp653843894.png,sjz,0.8267905712127686,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-3ghu4nj.jpg,nm-3ghu4nj.jpg,nm,0.8267115354537964,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-93Ms1UnLP2B2VNW.jpg,nm-93Ms1UnLP2B2VNW.jpg,nm,0.8258698582649231,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-vpentx73386185.png,nm-vpentx73386185.png,nm,0.8258652687072754,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-ilove77.png,nm-ilove77.png,nm,0.8237408399581909,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,16,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_001320.jpg,oxford_001320.jpg,oxford,0.8181029558181763,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,17,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_003187.jpg,oxford_003187.jpg,oxford,0.8151272535324097,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-ea3933170b68b9047fc436ef33ad46a.jpg,nm-ea3933170b68b9047fc436ef33ad46a.jpg,nm,0.8146043419837952,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-2quwjbd9c8ihb.jpg,nm-2quwjbd9c8ihb.jpg,nm,0.8119766712188721,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\sy-bdjfhjdfhj.jpg,sy-bdjfhjdfhj.jpg,sy,0.8111778497695923,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-2gvfjc.jpg,yk-2gvfjc.jpg,yk,0.8111594915390015,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,22,D:\BJTU_CV_Exp2\dataset\base\util_pic\all_souls_000160.jpg,all_souls_000160.jpg,all,0.8109651803970337,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,23,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_001263.jpg,oxford_001263.jpg,oxford,0.810716986656189,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,24,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_000637.jpg,oxford_000637.jpg,oxford,0.8100639581680298,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,25,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_000592.jpg,oxford_000592.jpg,oxford,0.8098201751708984,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-20250506103101.jpg,nm-20250506103101.jpg,nm,0.8087836503982544,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-vfm0vz6zn0.jpg,nm-vfm0vz6zn0.jpg,nm,0.8085061311721802,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-1y9821gh.jpg,nm-1y9821gh.jpg,nm,0.8080971240997314,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-8j9k0l1m2n3o.jpg,nm-8j9k0l1m2n3o.jpg,nm,0.8070342540740967,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-sauhc451a4.jpg,nm-sauhc451a4.jpg,nm,0.8069158792495728,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,31,D:\BJTU_CV_Exp2\dataset\base\util_pic\bodleian_000377.jpg,bodleian_000377.jpg,bodleian,0.8064615726470947,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,32,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_000929.jpg,oxford_000929.jpg,oxford,0.8064345121383667,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-81930hgr0psdif.jpg,nm-81930hgr0psdif.jpg,nm,0.8062447309494019,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-qowafubiahd24.jpeg,nm-qowafubiahd24.jpeg,nm,0.805058479309082,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-67905yrdfvcbingjur56efd.png,nm-67905yrdfvcbingjur56efd.png,nm,0.8048825263977051,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-9ea8f7d98c6e1f.jpg,nm-9ea8f7d98c6e1f.jpg,nm,0.8047478795051575,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,37,D:\BJTU_CV_Exp2\dataset\base\util_pic\oxford_001771.jpg,oxford_001771.jpg,oxford,0.8043512105941772,0
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\nm-uiwkjc29481094.jpg,nm-uiwkjc29481094.jpg,nm,0.8042032718658447,1
D:\BJTU_CV_Exp2\dataset\query\nm-76y4s0i1mvx7dzn.jpg,nm-76y4s0i1mvx7dzn.jpg,nm,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bfw12FpQdPHq7o5-.jpg,fhy-bfw12FpQdPHq7o5-.jpg,fhy,0.8037297129631042,0
